movie,actor,year,ranking,votes
Życie na podsłuchu,Herbert Knaup,111.44444444444444,0.4666666666666667,22555.555555555555
Życie na podsłuchu,Bastian Trost,111.44444444444444,0.4666666666666667,22555.555555555555
Życie na podsłuchu,Marie Gruber,111.44444444444444,0.4666666666666667,22555.555555555555
Życie na podsłuchu,Volker Zack,111.44444444444444,0.4666666666666667,22555.555555555555
Życie na podsłuchu,Werner Daehn,111.44444444444444,0.4666666666666667,22555.555555555555
Życie na podsłuchu,Martin Brambach,111.44444444444444,0.4666666666666667,22555.555555555555
Życie na podsłuchu,Hubertus Hartmann,111.44444444444444,0.4666666666666667,22555.555555555555
Życie na podsłuchu,Thomas Arnold,111.44444444444444,0.4666666666666667,22555.555555555555
Życie na podsłuchu,Hinnerk Schönemann,111.44444444444444,0.4666666666666667,22555.555555555555
Bulwar Zachodzącego Słońca,William Holden,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Gloria Swanson,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Erich von Stroheim,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Nancy Olson,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Fred Clark,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Lloyd Gough,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Jack Webb,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Franklyn Farnum,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Larry J. Blake,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Charles Dayton,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Cecil B. DeMille,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Hedda Hopper,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Buster Keaton,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Anna Q. Nilsson,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,H.B. Warner,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Ray Evans,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Jay Livingston,108.33333333333333,0.4666666666666667,13000
Bulwar Zachodzącego Słońca,Fred Aldrich,108.33333333333333,0.4666666666666667,13000
Ścieżki chwały,Kirk Douglas,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Ralph Meeker,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Adolphe Menjou,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,George Macready,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Wayne Morris,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Richard Anderson,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Joe Turkel,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Christiane Kubrick,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Jerry Hausner,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Peter Capell,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Emile Meyer,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Bert Freed,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Kem Dibbs,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Timothy Carey,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Fred Bell,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,John Stein,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Harold Benedict,108.72222222222223,0.4666666666666667,11611.111111111111
Ścieżki chwały,Leon Briggs,108.72222222222223,0.4666666666666667,11611.111111111111
Avengers: Wojna bez granic,Robert Downey Jr.,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Chris Hemsworth,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Mark Ruffalo,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Chris Evans,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Scarlett Johansson,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Don Cheadle,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Benedict Cumberbatch,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Tom Holland,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Chadwick Boseman,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Zoe Saldana,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Karen Gillan,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Tom Hiddleston,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Paul Bettany,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Elizabeth Olsen,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Anthony Mackie,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Sebastian Stan,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Idris Elba,112.11111111111111,0.4666666666666667,66666.66666666667
Avengers: Wojna bez granic,Danai Gurira,112.11111111111111,0.4666666666666667,66666.66666666667
Lśnienie,Jack Nicholson,110,0.4666666666666667,61111.11111111111
Lśnienie,Shelley Duvall,110,0.4666666666666667,61111.11111111111
Lśnienie,Danny Lloyd,110,0.4666666666666667,61111.11111111111
Lśnienie,Scatman Crothers,110,0.4666666666666667,61111.11111111111
Lśnienie,Barry Nelson,110,0.4666666666666667,61111.11111111111
Lśnienie,Philip Stone,110,0.4666666666666667,61111.11111111111
Lśnienie,Joe Turkel,110,0.4666666666666667,61111.11111111111
Lśnienie,Anne Jackson,110,0.4666666666666667,61111.11111111111
Lśnienie,Tony Burton,110,0.4666666666666667,61111.11111111111
Lśnienie,Lia Beldam,110,0.4666666666666667,61111.11111111111
Lśnienie,Billie Gibson,110,0.4666666666666667,61111.11111111111
Lśnienie,Barry Dennen,110,0.4666666666666667,61111.11111111111
Lśnienie,David Baxt,110,0.4666666666666667,61111.11111111111
Lśnienie,Manning Redwood,110,0.4666666666666667,61111.11111111111
Lśnienie,Lisa Burns,110,0.4666666666666667,61111.11111111111
Lśnienie,Louise Burns,110,0.4666666666666667,61111.11111111111
Lśnienie,Robin Pappas,110,0.4666666666666667,61111.11111111111
Lśnienie,Alison Coleridge,110,0.4666666666666667,61111.11111111111
Spider-Man Uniwersum,Shameik Moore,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Jake Johnson,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Hailee Steinfeld,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Mahershala Ali,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Brian Tyree Henry,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Lily Tomlin,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Luna Lauren Velez,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Zoë Kravitz,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,John Mulaney,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Kimiko Glenn,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Nicolas Cage,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Kathryn Hahn,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Liev Schreiber,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Chris Pine,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Natalie Morales,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Edwin R. Habacon,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Oscar Isaac,112.11111111111111,0.4666666666666667,36222.22222222222
Spider-Man Uniwersum,Greta Lee,112.11111111111111,0.4666666666666667,36222.22222222222
Świadek oskarżenia,Tyrone Power,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Marlene Dietrich,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Charles Laughton,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Elsa Lanchester,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,John Williams,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Henry Daniell,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Ian Wolfe,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Torin Thatcher,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Norma Varden,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Una O'Connor,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Francis Compton,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Philip Tonge,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Ruta Lee,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Patrick Aherne,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Don Ames,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Walter Bacon,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Eddie Baker,108.72222222222223,0.4666666666666667,7500
Świadek oskarżenia,Benjie Bancroft,108.72222222222223,0.4666666666666667,7500
Dyktator,Charles Chaplin,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Paulette Goddard,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Jack Oakie,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Reginald Gardiner,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Henry Daniell,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Billy Gilbert,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Grace Hayle,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Carter DeHaven,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Maurice Moscovitch,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Emma Dunn,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Bernard Gorcey,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Paul Weigel,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Chester Conklin,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Esther Michelson,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Hank Mann,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Florence Wright,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Eddie Gribbon,107.77777777777777,0.4666666666666667,13055.555555555555
Dyktator,Rudolph Anders,107.77777777777777,0.4666666666666667,13055.555555555555
Obcy 2 - decydujące starcie,Sigourney Weaver,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Michael Biehn,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Carrie Henn,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Paul Reiser,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Lance Henriksen,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Bill Paxton,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,William Hope,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Jenette Goldstein,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Al Matthews,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Mark Rolston,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Ricco Ross,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Colette Hiller,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Daniel Kash,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Cynthia Dale Scott,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Tip Tipping,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Trevor Steedman,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Paul Maxwell,110.33333333333333,0.4666666666666667,41833.333333333336
Obcy 2 - decydujące starcie,Valerie Colgan,110.33333333333333,0.4666666666666667,41833.333333333336
Oppenheimer,Cillian Murphy,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Emily Blunt,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Matt Damon,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Robert Downey Jr.,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Alden Ehrenreich,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Scott Grimes,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Jason Clarke,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Kurt Koehler,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Tony Goldwyn,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,John Gowans,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Macon Blair,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,James D'Arcy,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Kenneth Branagh,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Harry Groener,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Gregory Jbara,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Ted King,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Tim DeKay,112.38888888888889,0.4666666666666667,33111.11111111111
Oppenheimer,Steven Houska,112.38888888888889,0.4666666666666667,33111.11111111111
Bękarty wojny,Brad Pitt,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Diane Kruger,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Eli Roth,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Mélanie Laurent,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Christoph Waltz,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Michael Fassbender,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Daniel Brühl,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Til Schweiger,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Gedeon Burkhard,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Jacky Ido,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,B.J. Novak,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Omar Doom,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,August Diehl,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Denis Ménochet,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Sylvester Groth,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Martin Wuttke,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Mike Myers,111.61111111111111,0.4666666666666667,88888.88888888889
Bękarty wojny,Julie Dreyfus,111.61111111111111,0.4666666666666667,88888.88888888889
Mroczny Rycerz powstaje,Christian Bale,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Tom Hardy,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Anne Hathaway,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Gary Oldman,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Joseph Gordon-Levitt,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Marion Cotillard,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Morgan Freeman,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Michael Caine,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Matthew Modine,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Alon Aboutboul,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Ben Mendelsohn,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Burn Gorman,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Daniel Sunjata,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Aidan Gillen,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Sam Kennard,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Aliash Tepina,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Nestor Carbonell,111.77777777777777,0.4666666666666667,100000
Mroczny Rycerz powstaje,Brett Cullen,111.77777777777777,0.4666666666666667,100000
American Beauty,Kevin Spacey,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Annette Bening,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Thora Birch,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Wes Bentley,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Mena Suvari,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Peter Gallagher,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Allison Janney,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Chris Cooper,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Scott Bakula,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Sam Robards,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Barry Del Sherman,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Ara Celi,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,John Cho,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Fort Atkinson,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Sue Casey,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Kent Faulcon,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Brenda Wehle,111.05555555555556,0.46111111111111114,66666.66666666667
American Beauty,Lisa Cloud,111.05555555555556,0.46111111111111114,66666.66666666667
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Peter Sellers,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",George C. Scott,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Sterling Hayden,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Keenan Wynn,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Slim Pickens,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Peter Bull,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",James Earl Jones,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Tracy Reed,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Jack Creley,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Frank Berry,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Robert O'Neil,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Glenn Beck,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Roy Stephens,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Shane Rimmer,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Hal Galili,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Paul Tamarin,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Laurence Herder,109.11111111111111,0.4666666666666667,28444.444444444445
"Dr Strangelove, czyli jak przestałem się martwić i pokochałem bombę",Gordon Tanner,109.11111111111111,0.4666666666666667,28444.444444444445
Oldboy,Choi Min-sik,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Yoo Ji-tae,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Kang Hye-jeong,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Kim Byeong-Ok,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Ji Dae-han,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Oh Dal-su,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Seung-shin Lee,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Jin-Seo Yoon,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Oh Tae-kyung,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Yoo Yeon-Seok,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Il-han Oo,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Young-hee Lee,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Young-ae Kim,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Mi Mi Lee,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Jae-Duk Han,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Jung Ae Kwak,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,San Kim,111.27777777777777,0.46111111111111114,34666.666666666664
Oldboy,Chae-soo Jang,111.27777777777777,0.46111111111111114,34666.666666666664
Coco,Anthony Gonzalez,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Gael García Bernal,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Benjamin Bratt,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Alanna Ubach,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Renee Victor,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Jaime Camil,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Alfonso Arau,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Herbert Siguenza,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Gabriel Iglesias,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Lombardo Boyar,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Ana Ofelia Murguía,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Natalia Cordova-Buckley,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Selene Luna,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Edward James Olmos,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Sofía Espinosa,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Carla Medina,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Dyana Ortelli,112.05555555555556,0.4666666666666667,31888.88888888889
Coco,Luis Valdez,112.05555555555556,0.4666666666666667,31888.88888888889
Amadeusz,F. Murray Abraham,110.22222222222223,0.4666666666666667,23500
Amadeusz,Tom Hulce,110.22222222222223,0.4666666666666667,23500
Amadeusz,Elizabeth Berridge,110.22222222222223,0.4666666666666667,23500
Amadeusz,Roy Dotrice,110.22222222222223,0.4666666666666667,23500
Amadeusz,Simon Callow,110.22222222222223,0.4666666666666667,23500
Amadeusz,Christine Ebersole,110.22222222222223,0.4666666666666667,23500
Amadeusz,Jeffrey Jones,110.22222222222223,0.4666666666666667,23500
Amadeusz,Charles Kay,110.22222222222223,0.4666666666666667,23500
Amadeusz,Kenneth McMillan,110.22222222222223,0.4666666666666667,23500
Amadeusz,Kenny Baker,110.22222222222223,0.4666666666666667,23500
Amadeusz,Lisbeth Bartlett,110.22222222222223,0.4666666666666667,23500
Amadeusz,Barbara Bryne,110.22222222222223,0.4666666666666667,23500
Amadeusz,Martin Cavina,110.22222222222223,0.4666666666666667,23500
Amadeusz,Roderick Cook,110.22222222222223,0.4666666666666667,23500
Amadeusz,Milan Demjanenko,110.22222222222223,0.4666666666666667,23500
Amadeusz,Peter DiGesu,110.22222222222223,0.4666666666666667,23500
Amadeusz,Richard Frank,110.22222222222223,0.4666666666666667,23500
Amadeusz,Patrick Hines,110.22222222222223,0.4666666666666667,23500
Toy Story,Tom Hanks,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Tim Allen,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Don Rickles,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Jim Varney,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Wallace Shawn,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,John Ratzenberger,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Annie Potts,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,John Morris,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Erik von Detten,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Laurie Metcalf,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,R. Lee Ermey,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Sarah Rayne,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Penn Jillette,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Jack Angel,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Spencer Aste,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Greg Berg,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Lisa Bradley,110.83333333333333,0.46111111111111114,61111.11111111111
Toy Story,Kendall Cunningham,110.83333333333333,0.46111111111111114,61111.11111111111
Okręt,Jürgen Prochnow,110.05555555555556,0.4666666666666667,14555.555555555555
Okręt,Herbert Grönemeyer,110.05555555555556,0.4666666666666667,14555.555555555555
Okręt,Klaus Wennemann,110.05555555555556,0.4666666666666667,14555.555555555555
Okręt,Hubertus Bengsch,110.05555555555556,0.4666666666666667,14555.555555555555
Okręt,Martin Semmelrogge,110.05555555555556,0.4666666666666667,14555.555555555555
Okręt,Bernd Tauber,110.05555555555556,0.4666666666666667,14555.555555555555
Okręt,Erwin Leder,110.05555555555556,0.4666666666666667,14555.555555555555
Okręt,Martin May,110.05555555555556,0.4666666666666667,14555.555555555555
Okręt,Heinz Hoenig,110.05555555555556,0.4666666666666667,14555.555555555555
