movie,actor,n,year,ranking,votes
Zagadka zbrodni,Kim Roe-ha,18,2003,8.1,210000
Zagadka zbrodni,Jae-ho Song,18,2003,8.1,210000
Zagadka zbrodni,Byun Hee-Bong,18,2003,8.1,210000
Zagadka zbrodni,Seo-hie Ko,18,2003,8.1,210000
Zagadka zbrodni,Tae-ho Ryu,18,2003,8.1,210000
Zagadka zbrodni,Park No-shik,18,2003,8.1,210000
Zagadka zbrodni,Park Hae-il,18,2003,8.1,210000
Zagadka zbrodni,Jeon Mi-seon,18,2003,8.1,210000
Zagadka zbrodni,Young-hwa Seo,18,2003,8.1,210000
Zagadka zbrodni,Woo Go-na,18,2003,8.1,210000
Zagadka zbrodni,Ok-joo Lee,18,2003,8.1,210000
Zagadka zbrodni,Jong-ryol Choi,18,2003,8.1,210000
Zagadka zbrodni,Yoo Seung-mok,18,2003,8.1,210000
Zagadka zbrodni,Hun-Kyung Lee,18,2003,8.1,210000
Zagadka zbrodni,Shin Hyun-jong,18,2003,8.1,210000
Zagadka zbrodni,Jae-eung Lee,18,2003,8.1,210000
Na nabrzeżach,Marlon Brando,18,1954,8.1,163000
Na nabrzeżach,Karl Malden,18,1954,8.1,163000
Na nabrzeżach,Lee J. Cobb,18,1954,8.1,163000
Na nabrzeżach,Rod Steiger,18,1954,8.1,163000
Na nabrzeżach,Pat Henning,18,1954,8.1,163000
Na nabrzeżach,Leif Erickson,18,1954,8.1,163000
Na nabrzeżach,James Westerfield,18,1954,8.1,163000
Na nabrzeżach,Tony Galento,18,1954,8.1,163000
Na nabrzeżach,Tami Mauriello,18,1954,8.1,163000
Na nabrzeżach,John F. Hamilton,18,1954,8.1,163000
Na nabrzeżach,John Heldabrand,18,1954,8.1,163000
Na nabrzeżach,Rudy Bond,18,1954,8.1,163000
Na nabrzeżach,Don Blackman,18,1954,8.1,163000
Na nabrzeżach,Arthur Keegan,18,1954,8.1,163000
Na nabrzeżach,Abe Simon,18,1954,8.1,163000
Na nabrzeżach,Eva Marie Saint,18,1954,8.1,163000
Na nabrzeżach,Martin Balsam,18,1954,8.1,163000
Na nabrzeżach,Dan Bergin,18,1954,8.1,163000
Generał,Buster Keaton,18,1926,8.1,97000
Generał,Marion Mack,18,1926,8.1,97000
Generał,Glen Cavender,18,1926,8.1,97000
Generał,Jim Farley,18,1926,8.1,97000
Generał,Frederick Vroom,18,1926,8.1,97000
Generał,Frank Barnes,18,1926,8.1,97000
Generał,Charles Henry Smith,18,1926,8.1,97000
Generał,Joe Keaton,18,1926,8.1,97000
Generał,Mike Donlin,18,1926,8.1,97000
Generał,Tom Nawn,18,1926,8.1,97000
Generał,Henry Baird,18,1926,8.1,97000
Generał,Joe Bricher,18,1926,8.1,97000
Generał,Jimmy Bryant,18,1926,8.1,97000
Generał,Sergeant Bukowski,18,1926,8.1,97000
Generał,C.C. Cruson,18,1926,8.1,97000
Generał,Jack Dempster,18,1926,8.1,97000
Generał,Keith Fennell,18,1926,8.1,97000
Generał,Budd Fine,18,1926,8.1,97000
Łowca jeleni,Robert De Niro,18,1978,8.1,358000
Łowca jeleni,Christopher Walken,18,1978,8.1,358000
Łowca jeleni,John Cazale,18,1978,8.1,358000
Łowca jeleni,John Savage,18,1978,8.1,358000
Łowca jeleni,Meryl Streep,18,1978,8.1,358000
Łowca jeleni,George Dzundza,18,1978,8.1,358000
Łowca jeleni,Chuck Aspegren,18,1978,8.1,358000
Łowca jeleni,Shirley Stoler,18,1978,8.1,358000
Łowca jeleni,Rutanya Alda,18,1978,8.1,358000
Łowca jeleni,Pierre Segui,18,1978,8.1,358000
Łowca jeleni,Mady Kaplan,18,1978,8.1,358000
Łowca jeleni,Amy Wright,18,1978,8.1,358000
Łowca jeleni,Mary Ann Haenel,18,1978,8.1,358000
Łowca jeleni,Richard Kuss,18,1978,8.1,358000
Łowca jeleni,Joe Grifasi,18,1978,8.1,358000
Łowca jeleni,Christopher Colombi Jr.,18,1978,8.1,358000
Łowca jeleni,Victoria Karnafel,18,1978,8.1,358000
Łowca jeleni,Jack Scardino,18,1978,8.1,358000
Dzikie historie,Darío Grandinetti,18,2014,8.1,213000
Dzikie historie,María Marull,18,2014,8.1,213000
Dzikie historie,Mónica Villa,18,2014,8.1,213000
Dzikie historie,Diego Starosta,18,2014,8.1,213000
Dzikie historie,Marcelo Frasca,18,2014,8.1,213000
Dzikie historie,Lucila Mangone,18,2014,8.1,213000
Dzikie historie,María Laura Caccamo,18,2014,8.1,213000
Dzikie historie,Carlos Alberto Vavassori,18,2014,8.1,213000
Dzikie historie,Pablo Machado,18,2014,8.1,213000
Dzikie historie,Horacio Vay,18,2014,8.1,213000
Dzikie historie,Javier Pedersoli,18,2014,8.1,213000
Dzikie historie,Héctor Drachtman,18,2014,8.1,213000
Dzikie historie,María Rosa López Ottonello,18,2014,8.1,213000
Dzikie historie,Rita Cortese,18,2014,8.1,213000
Dzikie historie,Julieta Zylberberg,18,2014,8.1,213000
Dzikie historie,César Bordón,18,2014,8.1,213000
Dzikie historie,Juan Santiago Linari,18,2014,8.1,213000
Dzikie historie,Leonardo Sbaraglia,18,2014,8.1,213000
Stowarzyszenie Umarłych Poetów,Robin Williams,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Robert Sean Leonard,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Ethan Hawke,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Josh Charles,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Gale Hansen,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Dylan Kussman,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Allelon Ruggiero,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,James Waterston,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Norman Lloyd,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Kurtwood Smith,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Carla Belver,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Leon Pownall,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,George Martin,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Joe Aufiery,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Matt Carey,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Kevin Cooney,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Jane Moore,18,1989,8.1,534000
Stowarzyszenie Umarłych Poetów,Lara Flynn Boyle,18,1989,8.1,534000
"Tam, gdzie rosną poziomki",Victor Sjöström,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Bibi Andersson,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Ingrid Thulin,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Gunnar Björnstrand,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Jullan Kindahl,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Folke Sundquist,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Björn Bjelfvenstam,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Naima Wifstrand,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Gunnel Broström,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Gertrud Fridh,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Sif Ruud,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Gunnar Sjöberg,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Max von Sydow,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Åke Fridell,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Yngve Nordwall,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Per Sjöstrand,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Gio Petré,18,1957,8.1,113000
"Tam, gdzie rosną poziomki",Gunnel Lindblom,18,1957,8.1,113000
Mad Max: Na drodze gniewu,Tom Hardy,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Charlize Theron,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Nicholas Hoult,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Zoë Kravitz,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Hugh Keays-Byrne,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Josh Helman,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Nathan Jones,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Rosie Huntington-Whiteley,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Riley Keough,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Abbey Lee,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Courtney Eaton,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,John Howard,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Richard Carter,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Iota,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Angus Sampson,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Jennifer Hagan,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Megan Gale,18,2015,8.1,1100000
Mad Max: Na drodze gniewu,Melissa Jaffer,18,2015,8.1,1100000
Trzeci człowiek,Orson Welles,18,1949,8.1,180000
Trzeci człowiek,Joseph Cotten,18,1949,8.1,180000
Trzeci człowiek,Alida Valli,18,1949,8.1,180000
Trzeci człowiek,Trevor Howard,18,1949,8.1,180000
Trzeci człowiek,Paul Hörbiger,18,1949,8.1,180000
Trzeci człowiek,Ernst Deutsch,18,1949,8.1,180000
Trzeci człowiek,Erich Ponto,18,1949,8.1,180000
Trzeci człowiek,Siegfried Breuer,18,1949,8.1,180000
Trzeci człowiek,Hedwig Bleibtreu,18,1949,8.1,180000
Trzeci człowiek,Bernard Lee,18,1949,8.1,180000
Trzeci człowiek,Wilfrid Hyde-White,18,1949,8.1,180000
Trzeci człowiek,Nelly Arno,18,1949,8.1,180000
Trzeci człowiek,Jack Arrow,18,1949,8.1,180000
Trzeci człowiek,Harold Ayer,18,1949,8.1,180000
Trzeci człowiek,Harry Belcher,18,1949,8.1,180000
Trzeci człowiek,Leo Bieber,18,1949,8.1,180000
Trzeci człowiek,Paul Birch,18,1949,8.1,180000
Trzeci człowiek,Martin Boddey,18,1949,8.1,180000
Cena strachu,Yves Montand,18,1953,8.2,65000
Cena strachu,Charles Vanel,18,1953,8.2,65000
Cena strachu,Peter van Eyck,18,1953,8.2,65000
Cena strachu,Folco Lulli,18,1953,8.2,65000
Cena strachu,Véra Clouzot,18,1953,8.2,65000
Cena strachu,William Tubbs,18,1953,8.2,65000
Cena strachu,Darío Moreno,18,1953,8.2,65000
Cena strachu,Jo Dest,18,1953,8.2,65000
Cena strachu,Antonio Centa,18,1953,8.2,65000
Cena strachu,Luis De Lima,18,1953,8.2,65000
Cena strachu,Grégoire Gromoff,18,1953,8.2,65000
Cena strachu,Josep Palau i Fabre,18,1953,8.2,65000
Cena strachu,Faustini,18,1953,8.2,65000
Cena strachu,Seguna,18,1953,8.2,65000
Cena strachu,Darling Légitimus,18,1953,8.2,65000
Cena strachu,René Baranger,18,1953,8.2,65000
Cena strachu,Charles Fawcett,18,1953,8.2,65000
Cena strachu,Pat Hurst,18,1953,8.2,65000
Młody Sherlock Holmes,Buster Keaton,14,1924,8.2,56000
Młody Sherlock Holmes,Kathryn McGuire,14,1924,8.2,56000
Młody Sherlock Holmes,Joe Keaton,14,1924,8.2,56000
Młody Sherlock Holmes,Erwin Connelly,14,1924,8.2,56000
Młody Sherlock Holmes,Ward Crane,14,1924,8.2,56000
Młody Sherlock Holmes,Jane Connelly,14,1924,8.2,56000
Młody Sherlock Holmes,George Davis,14,1924,8.2,56000
Młody Sherlock Holmes,Doris Deane,14,1924,8.2,56000
Młody Sherlock Holmes,Christine Francis,14,1924,8.2,56000
Młody Sherlock Holmes,Betsy Ann Hisle,14,1924,8.2,56000
Młody Sherlock Holmes,Kewpie Morgan,14,1924,8.2,56000
Młody Sherlock Holmes,Steve Murphy,14,1924,8.2,56000
Młody Sherlock Holmes,John Patrick,14,1924,8.2,56000
Młody Sherlock Holmes,Ford West,14,1924,8.2,56000
Potwory i spółka,Billy Crystal,18,2001,8.1,965000
Potwory i spółka,John Goodman,18,2001,8.1,965000
Potwory i spółka,Mary Gibbs,18,2001,8.1,965000
Potwory i spółka,Steve Buscemi,18,2001,8.1,965000
Potwory i spółka,James Coburn,18,2001,8.1,965000
Potwory i spółka,Jennifer Tilly,18,2001,8.1,965000
Potwory i spółka,Bob Peterson,18,2001,8.1,965000
Potwory i spółka,John Ratzenberger,18,2001,8.1,965000
Potwory i spółka,Frank Oz,18,2001,8.1,965000
Potwory i spółka,Daniel Gerson,18,2001,8.1,965000
Potwory i spółka,Steve Susskind,18,2001,8.1,965000
Potwory i spółka,Bonnie Hunt,18,2001,8.1,965000
Potwory i spółka,Jeff Pidgeon,18,2001,8.1,965000
Potwory i spółka,Samuel Lord Black,18,2001,8.1,965000
Potwory i spółka,Jack Angel,18,2001,8.1,965000
Potwory i spółka,Bob Bergen,18,2001,8.1,965000
Potwory i spółka,Rodger Bumpass,18,2001,8.1,965000
Potwory i spółka,Gino Conforti,18,2001,8.1,965000
Szczęki,Roy Scheider,18,1975,8.1,650000
Szczęki,Robert Shaw,18,1975,8.1,650000
Szczęki,Richard Dreyfuss,18,1975,8.1,650000
Szczęki,Lorraine Gary,18,1975,8.1,650000
Szczęki,Murray Hamilton,18,1975,8.1,650000
Szczęki,Carl Gottlieb,18,1975,8.1,650000
Szczęki,Jeffrey Kramer,18,1975,8.1,650000
Szczęki,Susan Backlinie,18,1975,8.1,650000
Szczęki,Jonathan Filley,18,1975,8.1,650000
Szczęki,Ted Grossman,18,1975,8.1,650000
Szczęki,Chris Rebello,18,1975,8.1,650000
Szczęki,Jay Mello,18,1975,8.1,650000
Szczęki,Lee Fierro,18,1975,8.1,650000
Szczęki,Jeffrey Voorhees,18,1975,8.1,650000
Szczęki,Craig Kingsbury,18,1975,8.1,650000
Szczęki,Robert Nevin,18,1975,8.1,650000
Szczęki,Peter Benchley,18,1975,8.1,650000
Szczęki,Jonathan Searle,18,1975,8.1,650000
Pan Smith jedzie do Waszyngtonu,James Stewart,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Jean Arthur,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Claude Rains,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Edward Arnold,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Guy Kibbee,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Thomas Mitchell,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Eugene Pallette,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Beulah Bondi,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,H.B. Warner,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Harry Carey,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Astrid Allwyn,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Ruth Donnelly,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Grant Mitchell,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Porter Hall,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,H.V. Kaltenborn,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Charles Lane,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Pierre Watkin,18,1939,8.1,120000
Pan Smith jedzie do Waszyngtonu,Dick Elliott,18,1939,8.1,120000
Jak wytresować smoka,Jay Baruchel,13,2010,8.1,788000
Jak wytresować smoka,Gerard Butler,13,2010,8.1,788000
Jak wytresować smoka,Christopher Mintz-Plasse,13,2010,8.1,788000
Jak wytresować smoka,Craig Ferguson,13,2010,8.1,788000
Jak wytresować smoka,America Ferrera,13,2010,8.1,788000
Jak wytresować smoka,Jonah Hill,13,2010,8.1,788000
Jak wytresować smoka,T.J. Miller,13,2010,8.1,788000
Jak wytresować smoka,Kristen Wiig,13,2010,8.1,788000
Jak wytresować smoka,Robin Atkin Downes,13,2010,8.1,788000
Jak wytresować smoka,Philip McGrade,13,2010,8.1,788000
Jak wytresować smoka,Kieron Elliott,13,2010,8.1,788000
Jak wytresować smoka,Ashley Jensen,13,2010,8.1,788000
Jak wytresować smoka,David Tennant,13,2010,8.1,788000
Mary i Max,Toni Collette,18,2009,8.1,185000
Mary i Max,Philip Seymour Hoffman,18,2009,8.1,185000
Mary i Max,Eric Bana,18,2009,8.1,185000
Mary i Max,Barry Humphries,18,2009,8.1,185000
Mary i Max,Christopher Massey,18,2009,8.1,185000
Mary i Max,Oliver Marks,18,2009,8.1,185000
Mary i Max,Daisy Kocher,18,2009,8.1,185000
Mary i Max,Daniel Marks,18,2009,8.1,185000
Mary i Max,Hamish Hughes,18,2009,8.1,185000
Mary i Max,Dan Doherty,18,2009,8.1,185000
Mary i Max,Julie Forsyth,18,2009,8.1,185000
Mary i Max,Mandy Mao,18,2009,8.1,185000
Mary i Max,Patrick McCabe,18,2009,8.1,185000
Mary i Max,Adam Elliot,18,2009,8.1,185000
Mary i Max,Mr. Peck,18,2009,8.1,185000
Mary i Max,Michael James Allen,18,2009,8.1,185000
Mary i Max,Bill Murphy,18,2009,8.1,185000
Mary i Max,Shaun Patten,18,2009,8.1,185000
Le Mans '66,Matt Damon,18,2019,8.1,452000
Le Mans '66,Christian Bale,18,2019,8.1,452000
Le Mans '66,Jon Bernthal,18,2019,8.1,452000
Le Mans '66,Caitríona Balfe,18,2019,8.1,452000
Le Mans '66,Josh Lucas,18,2019,8.1,452000
Le Mans '66,Noah Jupe,18,2019,8.1,452000
Le Mans '66,Tracy Letts,18,2019,8.1,452000
Le Mans '66,Remo Girone,18,2019,8.1,452000
Le Mans '66,Ray McKinnon,18,2019,8.1,452000
Le Mans '66,JJ Feild,18,2019,8.1,452000
Le Mans '66,Jack McMullen,18,2019,8.1,452000
Le Mans '66,Corrado Invernizzi,18,2019,8.1,452000
Le Mans '66,Joe Williamson,18,2019,8.1,452000
Le Mans '66,Ian Harding,18,2019,8.1,452000
Le Mans '66,Christopher Darga,18,2019,8.1,452000
Le Mans '66,Shawn Law,18,2019,8.1,452000
Le Mans '66,Emil Beheshti,18,2019,8.1,452000
Le Mans '66,Darrin Prescott,18,2019,8.1,452000
Siódma pieczęć,Max von Sydow,18,1957,8.1,196000
Siódma pieczęć,Gunnar Björnstrand,18,1957,8.1,196000
Siódma pieczęć,Bengt Ekerot,18,1957,8.1,196000
Siódma pieczęć,Nils Poppe,18,1957,8.1,196000
Siódma pieczęć,Bibi Andersson,18,1957,8.1,196000
Siódma pieczęć,Inga Gill,18,1957,8.1,196000
Siódma pieczęć,Maud Hansson,18,1957,8.1,196000
Siódma pieczęć,Inga Landgré,18,1957,8.1,196000
Siódma pieczęć,Gunnel Lindblom,18,1957,8.1,196000
Siódma pieczęć,Bertil Anderberg,18,1957,8.1,196000
Siódma pieczęć,Anders Ek,18,1957,8.1,196000
Siódma pieczęć,Åke Fridell,18,1957,8.1,196000
Siódma pieczęć,Gunnar Olsson,18,1957,8.1,196000
Siódma pieczęć,Erik Strandmark,18,1957,8.1,196000
Siódma pieczęć,Siv Aleros,18,1957,8.1,196000
Siódma pieczęć,Sten Ardenstam,18,1957,8.1,196000
Siódma pieczęć,Harry Asklund,18,1957,8.1,196000
Siódma pieczęć,Benkt-Åke Benktsson,18,1957,8.1,196000
Ratatuj,Brad Garrett,18,2007,8.1,806000
Ratatuj,Lou Romano,18,2007,8.1,806000
Ratatuj,Patton Oswalt,18,2007,8.1,806000
Ratatuj,Ian Holm,18,2007,8.1,806000
Ratatuj,Brian Dennehy,18,2007,8.1,806000
Ratatuj,Peter Sohn,18,2007,8.1,806000
Ratatuj,Peter O'Toole,18,2007,8.1,806000
Ratatuj,Janeane Garofalo,18,2007,8.1,806000
Ratatuj,Will Arnett,18,2007,8.1,806000
Ratatuj,Julius Callahan,18,2007,8.1,806000
Ratatuj,James Remar,18,2007,8.1,806000
Ratatuj,John Ratzenberger,18,2007,8.1,806000
Ratatuj,Teddy Newton,18,2007,8.1,806000
Ratatuj,Tony Fucile,18,2007,8.1,806000
Ratatuj,Jake Steinfeld,18,2007,8.1,806000
Ratatuj,Brad Bird,18,2007,8.1,806000
Ratatuj,Stéphane Roux,18,2007,8.1,806000
Ratatuj,Jack Bird,18,2007,8.1,806000
Pokój,Brie Larson,18,2015,8.1,445000
Pokój,Jacob Tremblay,18,2015,8.1,445000
Pokój,Sean Bridgers,18,2015,8.1,445000
Pokój,Wendy Crewson,18,2015,8.1,445000
Pokój,Sandy McMaster,18,2015,8.1,445000
Pokój,Matt Gordon,18,2015,8.1,445000
Pokój,Amanda Brugel,18,2015,8.1,445000
Pokój,Joe Pingue,18,2015,8.1,445000
Pokój,Joan Allen,18,2015,8.1,445000
Pokój,Zarrin Darnell-Martin,18,2015,8.1,445000
Pokój,Cas Anvar,18,2015,8.1,445000
Pokój,William H. Macy,18,2015,8.1,445000
Pokój,Jee-Yun Lee,18,2015,8.1,445000
Pokój,Randal Edwards,18,2015,8.1,445000
Pokój,Justin Mader,18,2015,8.1,445000
Pokój,Ola Sturik,18,2015,8.1,445000
Pokój,Rodrigo Fernandez-Stoll,18,2015,8.1,445000
Pokój,Rory O'Shea,18,2015,8.1,445000
Big Lebowski,Jeff Bridges,18,1998,8.1,850000
Big Lebowski,John Goodman,18,1998,8.1,850000
Big Lebowski,Julianne Moore,18,1998,8.1,850000
Big Lebowski,Steve Buscemi,18,1998,8.1,850000
Big Lebowski,David Huddleston,18,1998,8.1,850000
Big Lebowski,Philip Seymour Hoffman,18,1998,8.1,850000
Big Lebowski,Tara Reid,18,1998,8.1,850000
Big Lebowski,Philip Moon,18,1998,8.1,850000
Big Lebowski,Mark Pellegrino,18,1998,8.1,850000
Big Lebowski,Peter Stormare,18,1998,8.1,850000
Big Lebowski,Flea,18,1998,8.1,850000
Big Lebowski,Torsten Voges,18,1998,8.1,850000
Big Lebowski,Jimmie Dale Gilmore,18,1998,8.1,850000
Big Lebowski,Jack Kehler,18,1998,8.1,850000
Big Lebowski,John Turturro,18,1998,8.1,850000
Big Lebowski,James G. Hoosier,18,1998,8.1,850000
Big Lebowski,Carlos Leon,18,1998,8.1,850000
Big Lebowski,Terrence Burton,18,1998,8.1,850000
Tokijska opowieść,Chishû Ryû,18,1953,8.1,67000
Tokijska opowieść,Chieko Higashiyama,18,1953,8.1,67000
Tokijska opowieść,Sô Yamamura,18,1953,8.1,67000
Tokijska opowieść,Setsuko Hara,18,1953,8.1,67000
Tokijska opowieść,Haruko Sugimura,18,1953,8.1,67000
Tokijska opowieść,Kuniko Miyake,18,1953,8.1,67000
Tokijska opowieść,Kyôko Kagawa,18,1953,8.1,67000
Tokijska opowieść,Eijirô Tôno,18,1953,8.1,67000
Tokijska opowieść,Nobuo Nakamura,18,1953,8.1,67000
Tokijska opowieść,Shirô Ôsaka,18,1953,8.1,67000
Tokijska opowieść,Hisao Toake,18,1953,8.1,67000
Tokijska opowieść,Teruko Nagaoka,18,1953,8.1,67000
Tokijska opowieść,Mutsuko Sakura,18,1953,8.1,67000
Tokijska opowieść,Toyo Takahashi,18,1953,8.1,67000
Tokijska opowieść,Tôru Abe,18,1953,8.1,67000
Tokijska opowieść,Sachiko Mitani,18,1953,8.1,67000
Tokijska opowieść,Zen Murase,18,1953,8.1,67000
Tokijska opowieść,Mitsuhiro Môri,18,1953,8.1,67000
Rocky,Sylvester Stallone,18,1976,8.1,619000
Rocky,Talia Shire,18,1976,8.1,619000
Rocky,Burt Young,18,1976,8.1,619000
Rocky,Carl Weathers,18,1976,8.1,619000
Rocky,Burgess Meredith,18,1976,8.1,619000
Rocky,Thayer David,18,1976,8.1,619000
Rocky,Joe Spinell,18,1976,8.1,619000
Rocky,Jimmy Gambina,18,1976,8.1,619000
Rocky,Bill Baldwin,18,1976,8.1,619000
Rocky,Al Silvani,18,1976,8.1,619000
Rocky,George Memmoli,18,1976,8.1,619000
Rocky,Jodi Letizia,18,1976,8.1,619000
Rocky,Diana Lewis,18,1976,8.1,619000
Rocky,George O'Hanlon,18,1976,8.1,619000
Rocky,Larry Carroll,18,1976,8.1,619000
Rocky,Stan Shaw,18,1976,8.1,619000
Rocky,Don Sherman,18,1976,8.1,619000
Rocky,Billy Sands,18,1976,8.1,619000
Hotel Ruanda,Don Cheadle,18,2004,8.1,369000
Hotel Ruanda,Sophie Okonedo,18,2004,8.1,369000
Hotel Ruanda,Joaquin Phoenix,18,2004,8.1,369000
Hotel Ruanda,Xolani Mali,18,2004,8.1,369000
Hotel Ruanda,Desmond Dube,18,2004,8.1,369000
Hotel Ruanda,Hakeem Kae-Kazim,18,2004,8.1,369000
Hotel Ruanda,Tony Kgoroge,18,2004,8.1,369000
Hotel Ruanda,Rosie Motene,18,2004,8.1,369000
Hotel Ruanda,Neil McCarthy,18,2004,8.1,369000
Hotel Ruanda,Mabutho 'Kid' Sithole,18,2004,8.1,369000
Hotel Ruanda,Nick Nolte,18,2004,8.1,369000
Hotel Ruanda,Fana Mokoena,18,2004,8.1,369000
Hotel Ruanda,Jeremiah Ndlovu,18,2004,8.1,369000
Hotel Ruanda,Lebo Mashile,18,2004,8.1,369000
Hotel Ruanda,Antonio David Lyons,18,2004,8.1,369000
Hotel Ruanda,Leleti Khumalo,18,2004,8.1,369000
Hotel Ruanda,Kgomotso Seitshohlo,18,2004,8.1,369000
Hotel Ruanda,Lerato Mokgotho,18,2004,8.1,369000
Logan: Wolverine,Hugh Jackman,18,2017,8.1,817000
Logan: Wolverine,Patrick Stewart,18,2017,8.1,817000
Logan: Wolverine,Dafne Keen,18,2017,8.1,817000
Logan: Wolverine,Boyd Holbrook,18,2017,8.1,817000
Logan: Wolverine,Stephen Merchant,18,2017,8.1,817000
Logan: Wolverine,Elizabeth Rodriguez,18,2017,8.1,817000
Logan: Wolverine,Richard E. Grant,18,2017,8.1,817000
Logan: Wolverine,Eriq La Salle,18,2017,8.1,817000
Logan: Wolverine,Elise Neal,18,2017,8.1,817000
Logan: Wolverine,Quincy Fouse,18,2017,8.1,817000
Logan: Wolverine,Al Coronel,18,2017,8.1,817000
Logan: Wolverine,Frank Gallegos,18,2017,8.1,817000
Logan: Wolverine,Anthony Escobar,18,2017,8.1,817000
Logan: Wolverine,Reynaldo Gallegos,18,2017,8.1,817000
Logan: Wolverine,Krzysztof Soszynski,18,2017,8.1,817000
Logan: Wolverine,Stephen Dunlevy,18,2017,8.1,817000
Logan: Wolverine,Daniel Bernhardt,18,2017,8.1,817000
Logan: Wolverine,Ryan Sturz,18,2017,8.1,817000
Spotlight,Mark Ruffalo,18,2015,8.1,496000
Spotlight,Michael Keaton,18,2015,8.1,496000
Spotlight,Rachel McAdams,18,2015,8.1,496000
Spotlight,Liev Schreiber,18,2015,8.1,496000
Spotlight,John Slattery,18,2015,8.1,496000
Spotlight,Brian d'Arcy James,18,2015,8.1,496000
Spotlight,Stanley Tucci,18,2015,8.1,496000
Spotlight,Elena Wohl,18,2015,8.1,496000
Spotlight,Gene Amoroso,18,2015,8.1,496000
Spotlight,Doug Murray,18,2015,8.1,496000
Spotlight,Sharon McFarlane,18,2015,8.1,496000
Spotlight,Jamey Sheridan,18,2015,8.1,496000
Spotlight,Neal Huff,18,2015,8.1,496000
Spotlight,Billy Crudup,18,2015,8.1,496000
Spotlight,Robert B. Kennedy,18,2015,8.1,496000
Spotlight,Duane Murray,18,2015,8.1,496000
Spotlight,Brian Chamberlain,18,2015,8.1,496000
